cycle_index,n_batteries,value_mean,value_median,value_std,value_lower_quantile,value_upper_quantile,value,aggregation_method,source_value_column
348.0,14,4.7217028196227036,4.748938871080837,0.11108248212577304,4.625194089697282,4.795821583136406,4.748938871080837,median,C/D
349.0,14,4.732976824341695,4.759353366785501,0.10769127727488992,4.630141307619539,4.81736046967317,4.759353366785501,median,C/D
350.0,14,4.738088047488081,4.7701518870491,0.11945787392115645,4.630167286578374,4.833555830126123,4.7701518870491,median,C/D
351.0,14,4.818430892481635,4.83294916305536,0.12434306433959703,4.732326171210241,4.8939512894301025,4.83294916305536,median,C/D
352.0,14,4.793601535942116,4.788881228770382,0.13107200274274342,4.708969235537783,4.880077396763237,4.788881228770382,median,C/D
353.0,14,4.75198827791547,4.775445478279986,0.1256948054937217,4.646633986928104,4.804805331402386,4.775445478279986,median,C/D
354.0,14,4.737274053042961,4.76034726734737,0.11827319113784675,4.643380991285404,4.784835903175548,4.76034726734737,median,C/D
355.0,13,4.7301361819710905,4.756280760626398,0.10837623041359006,4.660087719298246,4.775305677923292,4.756280760626398,median,C/D
356.0,13,4.746627180772148,4.758782400126716,0.10987830072090905,4.67119825708061,4.805307196599076,4.758782400126716,median,C/D
357.0,14,4.752810655169496,4.775653669798738,0.11018105915336798,4.654753334264993,4.827745902385351,4.775653669798738,median,C/D
358.0,14,4.7465980519260365,4.773569429747113,0.1091606748771646,4.654740998738676,4.836500787954648,4.773569429747113,median,C/D
359.0,14,4.747975962113128,4.785788475632575,0.11258414090453703,4.635054188524825,4.83625354411452,4.785788475632575,median,C/D
360.0,14,4.757367493746285,4.79233203804737,0.11389733473947988,4.667402686403509,4.84057856583355,4.79233203804737,median,C/D
361.0,14,4.758003503687706,4.79530200455054,0.114334186999488,4.680101661339295,4.839133768144981,4.79530200455054,median,C/D
362.0,14,4.761583151473815,4.7922939120773815,0.11168172509275931,4.6805859057308,4.846332334792295,4.7922939120773815,median,C/D
363.0,14,4.757956826256205,4.7845361052963895,0.11356039489108666,4.660722086673638,4.848877156336565,4.7845361052963895,median,C/D
364.0,5,6.353171592228679,4.874168666538208,2.9944571842984202,4.861796565983459,5.798452380952381,4.874168666538208,median,C/D
365.0,2,4.735419654875981,4.735419654875981,0.19852090872222916,4.665231914493579,4.805607395258383,4.735419654875981,median,C/D
366.0,2,6.8750424209136565,6.8750424209136565,3.2208579162562776,5.736297184002063,8.013787657825251,6.8750424209136565,median,C/D
367.0,1,4.5990757865967105,4.5990757865967105,,4.5990757865967105,4.5990757865967105,4.5990757865967105,median,C/D
368.0,1,4.610284465096864,4.610284465096864,,4.610284465096864,4.610284465096864,4.610284465096864,median,C/D
379.0,1,2.7352789680136302,2.7352789680136302,,2.7352789680136302,2.7352789680136302,2.7352789680136302,median,C/D
380.0,5,3.604502133106435,3.5096018627383176,0.9053008318704511,2.9225000000000003,3.995484679373596,3.5096018627383176,median,C/D
381.0,10,4.112953428052013,4.726135346756152,1.1056139398642348,3.203089735288229,4.83251894433182,4.726135346756152,median,C/D
382.0,12,4.819103696208638,4.850668490182833,0.10451942820925224,4.7110262863534675,4.881342613974452,4.850668490182833,median,C/D
383.0,12,4.8257645772368365,4.845036391706335,0.11206420147042291,4.731157718120805,4.885592514386615,4.845036391706335,median,C/D
384.0,13,4.831822269725169,4.846201149425287,0.10478053548389608,4.736174496644296,4.891650751282819,4.846201149425287,median,C/D
385.0,13,4.834507081284003,4.840300005044928,0.11130783287582417,4.7160067114093955,4.919172553557755,4.840300005044928,median,C/D
386.0,14,4.721528748716823,4.845005555555556,0.45338339076219136,4.729807953927081,4.901910279717743,4.845005555555556,median,C/D
387.0,14,4.827820956390643,4.8518652755526634,0.11742673696712244,4.737782939189189,4.904308913529239,4.8518652755526634,median,C/D
388.0,14,4.833575144045926,4.85478399709951,0.11694762245614738,4.732732263513514,4.913989354809761,4.85478399709951,median,C/D
389.0,14,4.835520008803579,4.865734100955391,0.11175294246559969,4.727605574324324,4.9087460174679896,4.865734100955391,median,C/D
390.0,14,4.840519032941603,4.865942891711428,0.1096774313160596,4.737787162162162,4.928533554212432,4.865942891711428,median,C/D
391.0,14,4.842379193234563,4.857786514904398,0.11055583927692571,4.747953265765766,4.929555786218985,4.857786514904398,median,C/D
392.0,14,4.840551483585426,4.873827191731576,0.11287614979135681,4.732743524774775,4.922890856703418,4.873827191731576,median,C/D
393.0,14,4.846302773633104,4.870809138782005,0.11482432840169925,4.74662578713918,4.933564702731786,4.870809138782005,median,C/D
394.0,14,4.85256482768169,4.876404501691897,0.11900900080220966,4.74156813063063,4.945096941861906,4.876404501691897,median,C/D
395.0,14,4.8575220357137505,4.8811878636886,0.11802664801471376,4.746883244851995,4.9471080057204295,4.8811878636886,median,C/D
396.0,14,4.869790113978406,4.890378240765923,0.1261132736087258,4.749661281179138,4.958192819656009,4.890378240765923,median,C/D
397.0,14,4.877729323145495,4.900130127499294,0.13625863884843367,4.77396794334172,4.9671963941167405,4.900130127499294,median,C/D
398.0,14,4.983028242719757,5.005311952490084,0.15580086778880245,4.861392457082715,5.078953468327526,5.005311952490084,median,C/D
399.0,2,4.912723076842992,4.912723076842992,0.3345567327689831,4.79443940962671,5.031006744059273,4.912723076842992,median,C/D
400.0,12,5.577268328401055,5.644883743326611,0.3404704167642777,5.466982072121132,5.798065553804028,5.644883743326611,median,C/D
401.0,14,4.994836201639754,4.902025968610488,0.36352611680589525,4.799167277181111,4.974435131549717,4.902025968610488,median,C/D
402.0,14,4.8480344802220765,4.848510687678346,0.12782126201225802,4.746679114652555,4.925585841795768,4.848510687678346,median,C/D
403.0,14,4.8553630596583774,4.861321556510692,0.12028986669037989,4.757856173333559,4.91151223110601,4.861321556510692,median,C/D
404.0,13,4.849022687250801,4.854117882629081,0.11926488080639051,4.7362136465324385,4.912746733071369,4.854117882629081,median,C/D
405.0,14,4.893655473004301,4.87530274670197,0.1893715067427266,4.760501478655266,4.957778978132721,4.87530274670197,median,C/D
406.0,14,4.8555044542868036,4.878619306244247,0.12521871621387842,4.743307373228934,4.924906399488463,4.878619306244247,median,C/D
407.0,14,4.851556317971438,4.879222143245523,0.11874242574617991,4.736213646532439,4.9244711722423435,4.879222143245523,median,C/D
408.0,14,4.850970328010962,4.872323460294603,0.1299285010580683,4.736201062639821,4.932219699726602,4.872323460294603,median,C/D
409.0,14,4.852503015848773,4.868343402427117,0.12136391748835848,4.770264979744845,4.9254307201015095,4.868343402427117,median,C/D
410.0,14,4.850657443148775,4.868317301648807,0.11954381988795199,4.760087444827378,4.94217420501902,4.868317301648807,median,C/D
411.0,14,4.863907295284334,4.881885610179972,0.11874590832112471,4.775311205710745,4.942951695338847,4.881885610179972,median,C/D
412.0,14,4.863573511154182,4.876834028297682,0.1162692776149852,4.773282657657658,4.938082401151098,4.876834028297682,median,C/D
413.0,14,4.869732962874953,4.888973262125396,0.1186575558443675,4.787350501011215,4.962143466276527,4.888973262125396,median,C/D
414.0,14,4.875199779445629,4.90386883389346,0.12517082940000168,4.766952708448245,4.961417279969378,4.90386883389346,median,C/D
415.0,14,4.879775650092142,4.89958954243091,0.1243361899461395,4.780249433106576,4.970841424857161,4.89958954243091,median,C/D
416.0,14,4.884271521290077,4.906865650637409,0.12121381152376964,4.769985827664399,4.97067073093671,4.906865650637409,median,C/D
417.0,14,4.890447776855479,4.897595979357561,0.12324907016228244,4.803716801789209,4.981622553956063,4.897595979357561,median,C/D
418.0,14,4.893828540983771,4.90210954208893,0.12110945172725587,4.803738060292611,4.977044024611494,4.90210954208893,median,C/D
419.0,14,4.892554839567039,4.9037122326942555,0.11963819991792649,4.813310502283105,4.9596269156622075,4.9037122326942555,median,C/D
420.0,14,4.900633222191297,4.915962022512992,0.12326832124183833,4.812973744292237,4.995248612148305,4.915962022512992,median,C/D
421.0,14,4.906268678323996,4.9194491153268824,0.12133775609935556,4.8110305562116205,4.980844514462225,4.9194491153268824,median,C/D
422.0,14,4.927699200486562,4.942191048658266,0.12199481151890303,4.859768378831418,4.99624614040108,4.942191048658266,median,C/D
423.0,13,5.014077089083358,5.026065861463818,0.14633873445504378,4.906801949827059,5.131189427836307,5.026065861463818,median,C/D
424.0,14,5.002441954265452,5.01159661408904,0.1534707216754997,4.904473244876554,5.095665714850977,5.01159661408904,median,C/D
425.0,14,4.93633481765053,4.934872481416275,0.13849765159934108,4.846634646035009,5.014283856706964,4.934872481416275,median,C/D
426.0,11,5.393447326297227,4.927429577464789,1.6743636587877573,4.785275692874121,4.988859218261242,4.927429577464789,median,C/D
427.0,6,3.87327238726472,4.105296882203678,1.2004746503318042,2.981142010020412,4.860756173214055,4.105296882203678,median,C/D
428.0,10,4.213430214837458,4.879461035832425,1.3397002318628215,3.847216845266873,4.9260561726460645,4.879461035832425,median,C/D
429.0,14,4.70889577319399,4.91139506470541,0.7417300077442103,4.805211764060617,4.962171898607183,4.91139506470541,median,C/D
430.0,14,4.917440315743166,4.93394312611053,0.12910844263048685,4.832328741660638,5.002403655279447,4.93394312611053,median,C/D
431.0,14,4.919288811799098,4.9434008063964585,0.1262091619194859,4.801048046780806,4.999448464380139,4.9434008063964585,median,C/D
432.0,13,4.9334484431225,4.941010638297873,0.120943422625594,4.817326388888889,5.036553040502134,4.941010638297873,median,C/D
433.0,13,4.937116431345926,4.945413725637311,0.1109488854162577,4.838125000000001,5.028679485027929,4.945413725637311,median,C/D
434.0,14,4.925912098929951,4.945921147870711,0.13090528561279263,4.822521701388888,5.029841680560956,4.945921147870711,median,C/D
435.0,14,4.933114831270605,4.9600644083960255,0.1303543932146392,4.806888020833333,5.03149491441583,4.9600644083960255,median,C/D
436.0,14,4.940024880143334,4.96291755858916,0.1307189876738273,4.822534722222223,5.034861430812831,4.96291755858916,median,C/D
437.0,14,4.948241558979961,4.9596255097342805,0.13425260420665958,4.840524475524475,5.04436460574493,4.9596255097342805,median,C/D
438.0,14,4.954218101587366,4.962926659615158,0.13302051603121362,4.831181637119337,5.037775256149538,4.962926659615158,median,C/D
439.0,14,4.964021410197801,4.981077523570709,0.13143367173354042,4.858126456876457,5.0539085618973205,4.981077523570709,median,C/D
440.0,14,4.958669379621755,4.977377838905509,0.13444735886851614,4.8457736013986015,5.057155475683482,4.977377838905509,median,C/D
441.0,14,4.9678900907593215,4.989370991143749,0.14031431921307047,4.843842091007584,5.0627475070520225,4.989370991143749,median,C/D
442.0,14,4.976616101294089,4.997403159912128,0.13816611751505223,4.8641805377720875,5.075632355051788,4.997403159912128,median,C/D
443.0,14,4.980565534573542,4.99912921831792,0.14080335775718203,4.858763204225353,5.071088093304486,4.99912921831792,median,C/D
444.0,14,4.988458817260238,5.016475003773872,0.14038820663089954,4.874612676056338,5.1066336534947485,5.016475003773872,median,C/D
445.0,14,4.9905537588431494,5.005388483786064,0.14038543054591085,4.858763204225353,5.08268780510004,5.005388483786064,median,C/D
446.0,13,4.961545514556544,4.995444854782902,0.15878062389397982,4.830801003097802,5.071655017932115,4.995444854782902,median,C/D
447.0,14,4.998837959506218,5.011075430127878,0.15981876237024978,4.838029530073773,5.093630605263355,5.011075430127878,median,C/D
448.0,14,5.03387838401477,5.044122695458945,0.15960186121089603,4.886155020636509,5.143455387012498,5.044122695458945,median,C/D
449.0,14,5.1570026922075325,5.170715890215817,0.1893940716027444,5.014753613104729,5.267974181160939,5.170715890215817,median,C/D
450.0,14,5.163593898427519,5.189248248661128,0.18715905233228639,5.042785568450462,5.2955223497280635,5.189248248661128,median,C/D
451.0,14,5.034359557628384,5.017575172902461,0.17640376162806412,4.905775709219858,5.108922746490275,5.017575172902461,median,C/D
452.0,14,5.0028302061434795,5.0213638106764975,0.14834856605273367,4.860862327226764,5.084602273548201,5.0213638106764975,median,C/D
453.0,14,5.002253597328348,5.016240685742256,0.14885792344969254,4.885844875488361,5.079738036898345,5.016240685742256,median,C/D
454.0,14,5.012867291692728,5.017295056055448,0.14147796038311353,4.910698994885618,5.088385208363157,5.017295056055448,median,C/D
455.0,14,5.00815509589495,5.018243404737931,0.13040237663483917,4.935772189454918,5.080999466634872,5.018243404737931,median,C/D
456.0,14,5.004833473879794,5.033637940609626,0.14008304060591426,4.885844875488361,5.109235236174917,5.033637940609626,median,C/D
457.0,14,5.013006047302888,5.041907561234776,0.1437700572801086,4.885857987376474,5.085823599900772,5.041907561234776,median,C/D
458.0,14,5.015004814365254,5.024910347646637,0.14694482845559195,4.904462778443712,5.102016372859971,5.024910347646637,median,C/D
459.0,14,5.009907708535822,5.027189927483059,0.14094500415635403,4.904534678520294,5.092166170424741,5.027189927483059,median,C/D
460.0,14,5.018903388853588,5.03946456032892,0.14537540815168296,4.904477460210435,5.126152623176797,5.03946456032892,median,C/D
461.0,14,5.022107618286285,5.045822492565662,0.14885850820417884,4.888614752938435,5.139006251689645,5.045822492565662,median,C/D
462.0,14,5.029575193260745,5.051194923363025,0.14331742661119007,4.904478937751806,5.125392018793887,5.051194923363025,median,C/D
463.0,13,5.036985701383533,5.063491484184914,0.15152910297161049,4.8985460992907806,5.1241174765842255,5.063491484184914,median,C/D
464.0,13,4.9785324534700885,4.959333173786912,0.13380699527966144,4.848861014341945,5.086229500236711,4.959333173786912,median,C/D
465.0,14,4.891981927407818,4.856670756492009,0.18231820029398937,4.744553000619499,4.981171489211125,4.856670756492009,median,C/D
466.0,14,5.0132163581407,4.9995650154776925,0.14438153747422233,4.907898691391714,5.161819736188532,4.9995650154776925,median,C/D
467.0,14,5.134112313518002,5.07282845906084,0.24180415840083763,5.001416197907522,5.36093140818474,5.07282845906084,median,C/D
468.0,14,5.1103987128993325,5.076493901474565,0.16578041386665712,5.003249739438186,5.220361299544056,5.076493901474565,median,C/D
469.0,14,5.061447150189246,5.0752299569071955,0.14119464070961735,4.947801697927372,5.155231816510851,5.0752299569071955,median,C/D
470.0,14,5.045909871225549,5.086950386576639,0.1897688635223488,4.947801665810209,5.157645509697449,5.086950386576639,median,C/D
471.0,14,5.06869558426216,5.073702411380602,0.15907666710067878,4.956523118461752,5.160494185283605,5.073702411380602,median,C/D
472.0,14,5.088374674678405,5.104416182326246,0.16712529442233562,4.972723658030098,5.202964245508495,5.104416182326246,median,C/D
473.0,3,5.105730775509186,5.028766992720384,0.13504416018374293,5.027765138872269,5.145214520751702,5.028766992720384,median,C/D
474.0,8,4.298465702600686,4.230660506675301,0.6660408402269948,4.02992947219816,4.8782555570474715,4.230660506675301,median,C/D
475.0,14,5.14521582222577,5.092823212754837,0.2110835287994885,5.024639349847298,5.272072342064544,5.092823212754837,median,C/D
476.0,14,5.145975744223811,5.139919869835914,0.1814095499610774,5.012034152717937,5.252364516684569,5.139919869835914,median,C/D
477.0,14,5.153913164173964,5.1629865863664435,0.17182250147044914,5.017247553629686,5.248884280747274,5.1629865863664435,median,C/D
478.0,13,5.179701574618094,5.169204582891028,0.15553229097392288,5.054875689271549,5.258107256332085,5.169204582891028,median,C/D
479.0,14,5.052913585251083,5.158098323460166,0.5422489019070481,5.019707909071002,5.27896076848875,5.158098323460166,median,C/D
480.0,13,5.1760323560802926,5.207426619433198,0.17281777903868206,5.005154320987654,5.269393639066583,5.207426619433198,median,C/D
481.0,14,5.186519021668701,5.214232490768481,0.16739802458718875,5.03094630305488,5.272058745743461,5.214232490768481,median,C/D
482.0,14,5.182559115516396,5.178801308881004,0.16625015971925064,5.033362255020617,5.288245600886924,5.178801308881004,median,C/D
483.0,14,5.188639783254935,5.196174985269492,0.16409429856436755,5.033481648674332,5.30465083481886,5.196174985269492,median,C/D
484.0,14,5.194067467680091,5.193076616873686,0.16707441799960082,5.040284972197835,5.31627370429512,5.193076616873686,median,C/D
485.0,14,5.201139044780495,5.206479405091537,0.16526662629674627,5.051547249963418,5.3028899282426885,5.206479405091537,median,C/D
486.0,14,5.195766281542212,5.21350051205917,0.16743656954636246,5.047159460468842,5.315389262034241,5.21350051205917,median,C/D
487.0,14,5.21617588774452,5.221910949563508,0.1674750429789122,5.068639969466098,5.317495590613916,5.221910949563508,median,C/D
488.0,13,5.217924127177839,5.220660256410256,0.17269017452712235,5.034602825124311,5.364684998624448,5.220660256410256,median,C/D
489.0,14,5.294763400082064,5.2351449554022755,0.31229857563783775,5.069518988440185,5.408255329467299,5.2351449554022755,median,C/D
490.0,14,5.218385140204888,5.226852002088455,0.17547356870455008,5.056132693210448,5.332006009764612,5.226852002088455,median,C/D
491.0,14,5.2248473032472,5.228296641957105,0.17791565704735823,5.056237781954887,5.3416640279511824,5.228296641957105,median,C/D
492.0,14,5.224781249223089,5.22925080703629,0.18173449499378727,5.043784738721033,5.354390190929784,5.22925080703629,median,C/D
493.0,14,5.227073361500314,5.229961902651491,0.18301999955061862,5.058855811403509,5.3506328929477975,5.229961902651491,median,C/D
494.0,14,5.234897840194827,5.2282898854388975,0.17659117564481858,5.072220058338237,5.368536473452745,5.2282898854388975,median,C/D
495.0,14,5.240016161638891,5.226057809895731,0.1778133314416452,5.086390785867547,5.3639157108583575,5.226057809895731,median,C/D
496.0,14,5.2450630792424535,5.234103185080062,0.19576010269493965,5.068011553163484,5.379848835888662,5.234103185080062,median,C/D
497.0,14,5.42989841855683,5.437205409061194,0.24432897283924057,5.285165371142897,5.582899770006087,5.437205409061194,median,C/D
498.0,3,5.276864291460465,5.08591281995844,0.41375427958661737,5.0394914086716724,5.418761438498246,5.08591281995844,median,C/D
499.0,13,6.277493271214984,6.299536918245909,0.6252130605362728,6.137469362745098,6.68975535757903,6.299536918245909,median,C/D
500.0,14,5.3651040236875005,5.24367473854147,0.5456825704916745,5.0778573236359765,5.337800194897923,5.24367473854147,median,C/D
501.0,14,5.214605519813568,5.209446059496601,0.19114112600858804,5.032372215909096,5.290755426001551,5.209446059496601,median,C/D
502.0,14,5.221659443618121,5.201957245801394,0.18686005325059585,5.1065942904941855,5.294334750996768,5.201957245801394,median,C/D
503.0,13,5.2125343975173655,5.215739348370927,0.1807287386022116,5.085346715328467,5.290172756672956,5.215739348370927,median,C/D
504.0,14,5.2830271471998165,5.228672495273813,0.3014549088672648,5.112033150851581,5.385799630775715,5.228672495273813,median,C/D
505.0,14,5.169802887631001,5.198358682138057,0.21060542906507368,4.980834431941969,5.26750300548055,5.198358682138057,median,C/D
506.0,14,5.1792077973543025,5.202463438113222,0.16898045066619902,5.012060225938967,5.251706547747763,5.202463438113222,median,C/D
507.0,14,5.195606262469667,5.21084830486649,0.1796369429930079,5.021040851846058,5.299114490301552,5.21084830486649,median,C/D
508.0,14,5.192516342268197,5.207008182336245,0.17831393552843092,5.021225544517453,5.288863192455265,5.207008182336245,median,C/D
509.0,14,5.203198453267937,5.208747366008593,0.17918510751087294,5.0430681255214855,5.277155805361761,5.208747366008593,median,C/D
510.0,14,5.206559122307716,5.199336497447209,0.1833133464877371,5.039587192215089,5.301797788506492,5.199336497447209,median,C/D
511.0,14,5.210928029042768,5.214501052188552,0.17986025054522173,5.049979435099493,5.29601702971654,5.214501052188552,median,C/D
512.0,14,5.2292199804548805,5.2485982695650115,0.17402364034732556,5.082614317599752,5.303242619110953,5.2485982695650115,median,C/D
513.0,14,5.228833358838103,5.22781785222371,0.17032311887937476,5.085765692927101,5.326187278916901,5.22781785222371,median,C/D
514.0,14,5.226187492141075,5.219824767612379,0.17726460229822186,5.064478946208112,5.32416821493075,5.219824767612379,median,C/D
515.0,14,5.191949177004484,5.20946496035463,0.13729340598453008,5.084460532160625,5.282924793255779,5.20946496035463,median,C/D
516.0,14,5.133469069815485,5.134153245965745,0.23831255392700035,4.8974419104834706,5.33024948024948,5.134153245965745,median,C/D
517.0,14,5.2134906866922455,5.2185319322901735,0.18210507303893336,5.041057553687251,5.3367342876767525,5.2185319322901735,median,C/D
518.0,14,5.227488362417007,5.237832176797378,0.18304327078554744,5.060989915210689,5.352397879159448,5.237832176797378,median,C/D
519.0,14,5.225750386992258,5.234336089078784,0.1846784169783876,5.0639745946238355,5.3559291219014575,5.234336089078784,median,C/D
520.0,14,5.236220871244029,5.245089338017664,0.18524298729120173,5.070883826540996,5.391555158416039,5.245089338017664,median,C/D
521.0,14,5.228695337679873,5.262469347923444,0.23639885091766,5.064926977703315,5.399093544487226,5.262469347923444,median,C/D
522.0,14,5.446686112827017,5.444289663222373,0.2600056574055063,5.313164550561244,5.591060847380364,5.444289663222373,median,C/D
523.0,14,5.354917502792693,5.3196258173427005,0.24564215485288451,5.171900472829252,5.520032436291222,5.3196258173427005,median,C/D
524.0,14,5.27662418784777,5.26196272621265,0.20496624086582838,5.115424170233661,5.410617398179564,5.26196272621265,median,C/D
525.0,14,5.2495498440786195,5.240570213528981,0.19611042663018988,5.091688453581771,5.374197119731716,5.240570213528981,median,C/D
526.0,14,5.242390145941962,5.242612023358516,0.18785428715950803,5.0936182684287346,5.4016319656338005,5.242612023358516,median,C/D
527.0,14,5.268988829525303,5.252555147779589,0.17425335075714754,5.135587314646694,5.39386923984592,5.252555147779589,median,C/D
528.0,14,5.258659978910359,5.265452455127978,0.17741091571769974,5.088985287676045,5.397512574230362,5.265452455127978,median,C/D
529.0,14,5.267667904041127,5.297168731647875,0.19327330650015098,5.1053316933433175,5.431224791460532,5.297168731647875,median,C/D
530.0,14,5.267893077832531,5.2991840028131065,0.2013175107298645,5.097116750069677,5.442146060576292,5.2991840028131065,median,C/D
531.0,14,5.270304939145684,5.292358709392715,0.20388517200250122,5.108898299481646,5.43358439329679,5.292358709392715,median,C/D
532.0,14,5.273151208952056,5.291966954025285,0.20001910549223795,5.102526323441474,5.428204878179734,5.291966954025285,median,C/D
533.0,14,5.279096958902018,5.2994073697808055,0.20400308630823463,5.1054274712966095,5.463583875213705,5.2994073697808055,median,C/D
534.0,14,5.287707263684589,5.318466073261201,0.20216510980121702,5.120440370695974,5.440210930573654,5.318466073261201,median,C/D
535.0,14,5.299077005652554,5.320293264211102,0.20003053813858834,5.135938656912389,5.466094531561788,5.320293264211102,median,C/D
536.0,14,5.3182061548204365,5.35872862636758,0.2008796975072795,5.140581134812303,5.454312510944736,5.35872862636758,median,C/D
537.0,14,5.349575985356888,5.354141782959033,0.24987535265275848,5.145809461850162,5.524763238367113,5.354141782959033,median,C/D
538.0,14,5.305003542187377,5.345725903295693,0.20885751359461938,5.117722802168313,5.4526252231361045,5.345725903295693,median,C/D
539.0,14,5.309759352173832,5.338531385053803,0.20762097551016603,5.127343083789684,5.453596812197652,5.338531385053803,median,C/D
540.0,14,5.315007289779936,5.341880228940258,0.207018833445722,5.141813860955032,5.466098702507099,5.341880228940258,median,C/D
541.0,14,5.318799669503399,5.3563245171907905,0.20917163020172727,5.141216054431504,5.464506554402744,5.3563245171907905,median,C/D
542.0,14,5.32991088767937,5.35769445923745,0.20860608719346607,5.147095600162206,5.4727981882220345,5.35769445923745,median,C/D
543.0,14,5.335474992172938,5.366329824814446,0.21485788172083362,5.156266755405317,5.483993421988819,5.366329824814446,median,C/D
544.0,14,5.3426988168737894,5.36915956852442,0.22537029957872312,5.154510140477032,5.474188776140564,5.36915956852442,median,C/D
545.0,14,5.366999363395628,5.408495625143825,0.2315834932456619,5.166400439594777,5.470829465314936,5.408495625143825,median,C/D
546.0,13,5.53562996625992,5.565098982615631,0.2601660668265258,5.387052614744922,5.69579945799458,5.565098982615631,median,C/D
547.0,14,5.485337122530561,5.447686077616082,0.29412138968990337,5.280596564763352,5.62844739865494,5.447686077616082,median,C/D
548.0,13,5.455785680247119,5.473286290322581,0.3068621774144652,5.214118330712044,5.7332934991959,5.473286290322581,median,C/D
549.0,13,5.481797378113133,5.388229551993424,0.31998566124664746,5.2786625186721485,5.685737179487179,5.388229551993424,median,C/D
550.0,14,5.338286614200322,5.334390272458149,0.21655612333793217,5.163453023098277,5.436014824313766,5.334390272458149,median,C/D
551.0,14,5.3628446836458386,5.343868354429048,0.19298604229514138,5.196791815871897,5.4559337655509985,5.343868354429048,median,C/D
552.0,14,5.426498442017291,5.362217184869902,0.34797250092134346,5.194982276119403,5.46984930275526,5.362217184869902,median,C/D
553.0,14,5.362566780765888,5.369289893300708,0.19444513065674277,5.190412214407212,5.491192014685309,5.369289893300708,median,C/D
554.0,14,5.396774947943571,5.405421723956778,0.19055388774070586,5.24605416028103,5.5238345746194,5.405421723956778,median,C/D
555.0,14,5.375292722301978,5.378229615112909,0.2079789478108061,5.197258599945076,5.527023867980239,5.378229615112909,median,C/D
556.0,14,5.369304167852126,5.377529506767604,0.20877324806330919,5.19370013178312,5.492425516479051,5.377529506767604,median,C/D
557.0,14,5.383511624821965,5.408716019068587,0.20758761723336647,5.194282721417527,5.515007767016861,5.408716019068587,median,C/D
558.0,14,5.389395272200419,5.399962483151515,0.20494116630469364,5.214955456715794,5.522427293981707,5.399962483151515,median,C/D
559.0,14,5.396259637753671,5.4135561550348354,0.2107921937541271,5.215677445157074,5.53296336218275,5.4135561550348354,median,C/D
560.0,14,5.4166118053467756,5.449042104800497,0.21700235057125777,5.219756850428164,5.547358066069829,5.449042104800497,median,C/D
561.0,14,5.4071745215929985,5.426878880475154,0.21165049762591065,5.226684588405484,5.536834466098918,5.426878880475154,median,C/D
562.0,14,5.4047272107912345,5.4306733832391245,0.2220207331918995,5.209053017355968,5.519189697495326,5.4306733832391245,median,C/D
563.0,14,5.411065656758772,5.415787464555683,0.23826824575640684,5.211223593031086,5.534645036211456,5.415787464555683,median,C/D
564.0,14,5.418036133899666,5.434568210022758,0.2397010917161966,5.222617689273616,5.543888800266975,5.434568210022758,median,C/D
565.0,14,5.421973069148768,5.44952204953572,0.23740665689227264,5.220303465238187,5.561689722977096,5.44952204953572,median,C/D
566.0,13,5.394558079321774,5.418479149632052,0.2393826882452736,5.199160447761194,5.53469696969697,5.418479149632052,median,C/D
567.0,14,5.436860225802206,5.460554994065161,0.24979631518897827,5.200161492817865,5.585300499890613,5.460554994065161,median,C/D
568.0,14,5.441804179064859,5.476803124644485,0.22940630076318816,5.240025796900742,5.584183384588817,5.476803124644485,median,C/D
569.0,14,5.450221295818862,5.494171648958696,0.23329258323939797,5.215982620555606,5.584042648884397,5.494171648958696,median,C/D
570.0,14,5.623538897916583,5.666723599598534,0.26587993559568646,5.439791436682174,5.797714827740261,5.666723599598534,median,C/D
571.0,14,5.564566454622791,5.571741408740419,0.2877069475289418,5.373606582678683,5.747318198280579,5.571741408740419,median,C/D
572.0,14,5.493401310054237,5.499255199478387,0.2730478256134243,5.257703642844222,5.664916414648225,5.499255199478387,median,C/D
573.0,14,5.458755182882863,5.471150105495912,0.23296243238446834,5.260244932162546,5.60558880252047,5.471150105495912,median,C/D
574.0,14,5.445220969953435,5.456363074655402,0.2257650461316551,5.244035194520392,5.599217193050601,5.456363074655402,median,C/D
575.0,14,5.461551649993204,5.473555325878822,0.20508424866352698,5.265185792358352,5.596254555085298,5.473555325878822,median,C/D
576.0,14,5.453004947920292,5.452800629375231,0.21673612673107462,5.240189920517204,5.611117695852217,5.452800629375231,median,C/D
577.0,14,5.4578271318673615,5.465765472495875,0.21449174537661617,5.252350333500927,5.612835252083799,5.465765472495875,median,C/D
578.0,14,5.458392211511454,5.476001804995746,0.2216422760532588,5.2508120649450465,5.5904656870129035,5.476001804995746,median,C/D
579.0,14,5.455273181628017,5.483124210567405,0.22598241229225693,5.24468611133419,5.586287053448517,5.483124210567405,median,C/D
580.0,14,5.461033139297475,5.484707912890023,0.22954972026231285,5.244591521813163,5.599193832662205,5.484707912890023,median,C/D
581.0,14,5.471215579883347,5.481669848966224,0.22227030583784324,5.289648536895674,5.614254435904675,5.481669848966224,median,C/D
582.0,14,5.477319016440064,5.481603266999587,0.22907694645489923,5.280557231194691,5.618849592556136,5.481603266999587,median,C/D
583.0,14,5.492303942478618,5.502708332666964,0.22989929537353448,5.28854714719123,5.63045077344369,5.502708332666964,median,C/D
